id,screen_name,name,created_at,full_text,tweet_id,heure,longueur_texte,presence_mots_cles,presence_mots_cles_critiques
"1,77302E+18",theoalrd,Théo Alrd,2024-03-27 16:23:38,"@ENGIEpartFR @GRDF ALERTE NE PAS CHOISIR CETTE ENTREPRISE POUR LE CHANGEMENT DE GAZ OBLIGATOIRE ! Nous sommes privés d’eau chaude et de chauffage depuis ce vendredi 23/03 à 16h, il fait 16° chez moi. GRDF mandate cette entreprise pour effectuer les réglages nécessaire https://t.co/2t0OgFnZA4","1,77302E+18",16,292,True,False
"1,77325E+18",Brutus8039277,Brutus,2024-03-28 07:05:45,@ENGIEpartFR qui coupe mon contrat d’électricité et de gaz 2 semaine trop tôt! Quelle honte !!! Je le retrouve avec un bb sans gaz et sans électricité ! Mon frigo plein qui va finir à la poubelle! Je fonce déposer une plainte immédiate,"1,77325E+18",7,235,True,False
"1,77411E+18",ValentinBonnel,val,2024-03-30 16:11:17,"@ENGIEpartFR bonjour, je souhaiterai voir pour basculer l’électricité chez vous, vous pouvez vous me donner une estimation mensuelle svp? ","1,77411E+18",16,138,True,False
"1,77489E+18",hyunsaeng,HyunSaeng,2024-04-01 20:03:00,"Bon @ENGIEpartFR vous m'avez augmenté à 75€ de facture sur quelle base d'estimation ? Le mois de janvier était celui où j'ai le plus consommé (60€ abonnement compris)... Donc faut expliquer où comment vous faites vos estimations, je serais heureuse de le savoir... https://t.co/q4xqgq95Fd","1,77489E+18",20,288,True,False
"1,77513E+18",mllehelenew,H W,2024-04-02 11:36:57,@ENGIEpartSAV en revanche je peux planifier un rdv pour le 17 avril si je crée un nouveau contrat ! Une honte !!!! ,"1,77513E+18",11,115,True,False
"1,77518E+18",Synea41,Synea41,2024-04-02 15:20:26,C'est beau @ENGIEpartFR de faire appel aux étrangers pour gérer les appels. Mais on fait quoi quand ils sont incapables de comprendre la demande et nous renvoient même pas vers quelqu'un qui comprend mieux et raccrochent ? 😡,"1,77518E+18",15,224,True,False
"1,77521E+18",incarnare,incarnare,2024-04-02 17:07:38,Le daron a souscrit un contrat d'entretien PAC chez @ENGIEpartSAV. Dans ce thread je vous partage ses galères.. 🧵,"1,77521E+18",17,113,True,False
"1,77521E+18",incarnare,incarnare,2024-04-02 17:07:41,"Du coup, deux jours après la visite de routine du technicien, le daron est à l'eau froide et gère la régulation thermique de sa maison au disjoncteur. Merci @ENGIEpartSAV","1,77521E+18",17,170,True,False
"1,77547E+18",cehtolonen,Charlotte Tolonen,2024-04-03 10:37:05,"@geoffjentry @ENGIEpartSAV Still no power, my 6 year old has now fallen sick, and today @ENGIEpartSAV tells me no, @GRDF says no problem with my ""smart"" meter so they won't do anything for me until I pay 3000 euro more. They will not confirm the meter - seems their system will not let them see my photos.","1,77547E+18",10,305,True,False
"1,77553E+18",nathan25870,Nathan Mechet,2024-04-03 14:13:34,"@ENGIEpartFR Vous trouvez ça normal d’avoir 2000€ de régularisation de octobre 2023 à mars 2024 en ayant 60m2 et ne chauffant que le strict minimum. Des voleurs pareil JAMAIS VU !!! Personnel au téléphone incompétente, on mange des cailloux le mois prochain ?? ","1,77553E+18",14,261,True,False
"1,77555E+18",Xliyne44,Caroline,2024-04-03 15:43:04,@ENGIEpartFR 17h40 j'attends depuis 13h le gars qui dois venir faire l'entretien de la chaudière....,"1,77555E+18",15,100,True,False
"1,77556E+18",BIO_MOOD,Co Mood,2024-04-03 16:28:21,@ENGIEpartFR vous êtes vous fait pirater vos données ou bien vendez vous nos Datas ? Je reçois plein de sms de numéros non commerciaux et la façon dont ils m’interpellent ( noms accolés de la colloc ) il n’y a que chez vous que je suis enregistrée ainsi. C’est juste intolérable,"1,77556E+18",16,278,True,False
"1,77558E+18",MrOrkyd,MrOrkyd,2024-04-03 17:57:36,"Bravo @ENGIEpartFR, vous êtes tellement des escrocs. . Entre juin 2023 et aujourd'hui, je vous ai appelé 17 fois. 17 fois on m'a promis de me rapeller pour régler ma situation. Ça n'est jms arrivé. Aucun respect pour vos clients. #engie #escroquerie #mensonge","1,77558E+18",17,259,True,False
"1,77576E+18",Shiroholo,Shiro,2024-04-04 05:30:52,"@ENGIEpartFR donc envie définitivement classer dans la catégorie voleur? Une telle facture pour ma mère en invalidité, donc même pas sûr de pouvoir la payer. Pour un kilowattheure à 0,40!!! Jamais avertis via le site ( site qui parle de 0,21) merci au service client pareil! https://t.co/Wq4blhHvdC","1,77576E+18",5,298,True,False
"1,77582E+18",blavier86,Portalet,2024-04-04 09:18:26,"@ENGIEpartFR A fuir bande d’incompétents. J'étais mensualisé et Engie a arrêté sans raison la mensualisation à la fin j' ai eu une grosse facture à payer. pour compenser Engie m' a promis un geste commercial baisse de 25,00€ que je n' ai jamais reçu","1,77582E+18",9,249,True,False
"1,77616E+18",christophejacro,christophe jacrot,2024-04-05 08:11:41,"@cathmacgregor @ENGIEChile @ENGIEgroup SANS UN APPEL d'UN RESPONSABLE, je CONSIDERE ENGIE COMME UNE BOITE MAFIEUSE !! j'insiste MAFIEUSE !! je répète MAFIEUSE (déjà condamnée...)","1,77616E+18",8,178,True,False
"1,77653E+18",CoBouillot,Coralie Bouillot,2024-04-06 08:46:03,"Facture exorbitante d'électricité de ma fille étudiante. J'appelle @ENGIEpartFR pour essayer de comprendre. Zéro détail, zéro explication à part un cours théorique sur le KwH. Je demande un détail conso, on me dit que ça coûte 2€ par mois...","1,77653E+18",8,241,True,False
"1,77704E+18",SylaannK,Sylaann,2024-04-07 18:27:38,Bonjour @ENGIEpartFR pouvez vous m'expliquer s'il vous plait à quoi correspondent les gros pics de consommation d'electricité que j'ai en journée vers 18h00 et 21h00? J'ai juste un frigo qui consomme en continue et un ordinateur qui fait de meme (sauf la nuit) https://t.co/nzj3WTwox5,"1,77704E+18",18,284,True,False
"1,77728E+18",VikingMaure,Épileptique-Gamer,2024-04-08 10:24:52,"C'est qui ce +33662563637 qui prétend être mon fournisseur d'énergie mais ignore où j'habite ? Et qui en plus me parle d'aide aux panneaux photovoltaïques alors que @ENGIEpartFR sait que j'habite en HLM ? Bref, N° bloqué mais #Bloctel pourrait m'éviter d'avoir a le faire 😡","1,77728E+18",10,273,True,True
"1,77735E+18",Melhildor,Vinz Robert,2024-04-08 14:47:55,"Le prix au kWh a été multiplié par 2 (et même par un peu plus que 2 pour les heures creuses). @ENGIEpartFR vous êtes des voleurs, mais comme nous avons également un gouvernement de voleurs, c'est logique qu'il vous laisse faire.","1,77735E+18",14,228,True,False
"1,77736E+18",arnaudPapin1312,Arnaud Papin,2024-04-08 15:39:46,"@ENGIEpartFR Bonjour, le 01/02/2024,nous avons eu la désagréable surprise de voir le prix du kwh d électricité de mon contrat passer de 0,20e ttc à 0,37euros soit presque 100% d augmentation et cela sans nous alerter ni par téléphone et par mail).","1,77736E+18",15,247,True,False
"1,77764E+18",OgMedved,Medved,2024-04-09 10:17:25,"Salut @ENGIEpartFR, j’entame mon 12eme jour sans électricité, j’suis Jiri Prochazka moi ? ","1,77764E+18",10,90,True,False
"1,77774E+18",osauvan,Olivier,2024-04-09 16:51:09,"@ENGIEpartFR @ENGIEgroup, est ce normal de poireauter 2 x 25 minutes sur le 0969321953 (3 minutes annoncées) tout ça pour modifier un nom sur un contrat. Ah oui nous avons été sur notre espace personne. Service clients aux abonnés absents.","1,77774E+18",16,239,True,False
"1,77804E+18",Crypto_Daron,Daron ₿ ⚡🇨🇵,2024-04-10 12:43:53,"@ENGIEpartFR merci de dire à vos démarcheurs sur Le Mans d'arrêter de se faire passer pour des agents d'entretien du réseau électrique. Je ne suis pas chez vous pour l'électricité et je ne compte à souscrire à vos pseudos ""offres bouclier tarifaire"". La malhonnêteté est dingue.","1,77804E+18",12,278,True,False
"1,77844E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-04-11 15:25:01,"Merci ⁦@ENGIEpartFR⁩ sa devient du luxe.faire à mangé,laver eau https://t.co/0yoEk9Ukpm prépare les bougies 🕯️🕯️🕯️🥵 https://t.co/pLzK9uyk8w","1,77844E+18",15,139,True,False
"1,77845E+18",DragonZord_777,DragonZord-DragoonZordon,2024-04-11 16:05:44,Super quand tu reçois une facture de régularisation de 850 euros de la part de @ENGIEpartFR avec des mensualisations qui montent de 130 euros à 275 euros par mois... Tu m'étonne que des gens se retrouvent SDF du jour au lendemain @zoesagan Et le Bouclier Tarifaire dans tout ça ? ,"1,77845E+18",16,280,True,False
"1,77876E+18",OmnesK,Kévin Comte | StreamRunners (Omnes),2024-04-12 12:27:30,"@ENGIEpartFR ils sont forts quand même, ils ont souscrit d'eux-mêmes un contrat à mon nom (alors que je suis chez @EDFofficiel) et là ils me mettent en recouvrement alors que j'ai jamais été client chez eux. Et la meuf au téléphone a le culot de me dire ""ça va 100€ c'est rien)","1,77876E+18",12,277,True,False
"1,77981E+18",nestor_RamJim_,@Palmira,2024-04-15 09:58:00,@ENGIEpartFR bonjour comment faire étant client et obligé de partir à l'étranger S. V. P. (Clouturer le service) Merci,"1,77981E+18",9,118,True,False
"1,77999E+18",filledesiiles,🌟,2024-04-15 21:31:07,Janvier 286 kw/h 66€ Mars 246 kw/h 69€ @ENGIEpartFR ????? ,"1,77999E+18",21,58,True,False
"1,78012E+18",blavier86,Portalet,2024-04-16 06:23:14,@ENGIEpartFR Fuyez société d'incompétents. Suite à une erreur de facturation Engie m' avait promis de faire un geste commercial et il ne l' a jamais tenu Un conseil allez chez Vattenfal qui 5% moins cher et le service client est plus compétent Vérifiez avec Hello Watt,"1,78012E+18",6,268,True,False
"1,78015E+18",axel_nader,Axel Nader,2024-04-16 08:31:03,@ENGIEpartFR Comment un contrat de particulier peut être résilié sans le consentement ni aucune faute de sa part? #Erreur #Énergie #LenteurCognitive,"1,78015E+18",8,148,True,False
"1,78024E+18",DeyrisJeff,Jeff $ALPH,2024-04-16 14:30:48,"@vince_b29 @ENGIEpartFR @UFCquechoisir Bonjour, Je suis dans la même merde, 2 mois que je paye une augmentation avec un prix qui passe de 0.20 à 0.38 sans avertissement. Avez vous trouvez un recours ou juste résilier ? Merci à vous","1,78024E+18",14,231,True,False
"1,7805E+18",blavier86,Portalet,2024-04-17 07:26:46,@ENGIEpartFR Fuyez Engie nul à chier J'ai une très petite retraite j'avais demandé la mensualisation tout allez bien quand Engie a subitement arrêté la mensualisation. Au bout d'un an j' ai eu une énorme facture à payer d' un coup. Société d' incompétents,"1,7805E+18",7,255,True,False
"1,78063E+18",Wifie_wills,William's,2024-04-17 16:05:41,Ah ouais.. le service client @ENGIEpartFR c’est quelques choses de dingue ! 😅 Un service à la hauteur de leur connerie pfff https://t.co/NLd6H6n3ZU,"1,78063E+18",16,147,True,False
"1,78068E+18",hyunsaeng,HyunSaeng,2024-04-17 19:10:10,"Je viens de vérifier et... Ah bah merde alors, d'un coup je passe de 52€ à 70€ pour le mois de mars alors qu'on est mi avril... Donc même le mois entamé ont consomme encore pour le mois précédent ? Je veux bien une explication là @ENGIEpartFR @ENGIEgroup https://t.co/d4PN8QjWvg","1,78068E+18",19,278,True,False
"1,78086E+18",blavier86,Portalet,2024-04-18 07:39:22,@ENGIEpartFR Fuyez Engie société d' incompétents. octobre ma chaudiere est tombé en panne 4 interventions en 4 mois ils ont réussi à réparer. Interventions: 11.10.23-12.01.24-17.01.24-26.0124. C'est sur la dernière qu' ils ont changé les pièces. 4 mois ou je me suis gelé le cul,"1,78086E+18",7,278,True,True
"1,78213E+18",pguign,Pascal J Guignard,2024-04-21 19:11:50,Encore une arnaque signée @ENGIEpartFR: le tarif week-end qui après 3 tentatives d'inscription sur deux mois n est toujours pas actif pour des raisons inconnues comme seul le mauvais service clients Engie peut vous le proposer. Inacceptable ! ,"1,78213E+18",19,243,True,False
"1,78233E+18",venries,Fabien Venries,2024-04-22 08:40:48,"@ENGIEpartFR 1€/jour l’abonnement de gaz, passage de 252€/an en 2022 a 365€ en 2024 soit +44% comment arrivez vous à justifier cette hausse en 2 ans ? ","1,78233E+18",8,151,True,False
"1,78264E+18",Chris_D_FR,Christian,2024-04-23 05:08:06,C’est quoi cette augmentation d’abonnement de 20% ?? ⁦@dgccrf⁩ ⁦@TF1⁩ ⁦⁦@ENGIEpartFR⁩ ⁦@afpfr⁩ inadmissible !!!! #energie #gaz #engie https://t.co/p7b9hcBGX6,"1,78264E+18",5,157,True,False
"1,78272E+18",Brutus8039277,Brutus,2024-04-23 10:30:25,"Énorme compte @ENGIEpartFR ferme Depuis 1 semaines! Facture inaccessible, prélèvement sur les mauvais comptes. Combien de temps on va supporter cette merde! si c’est ça je résilie et je vais ailleurs! 10 ans que je suis client merde ! ","1,78272E+18",10,235,True,False
"1,78302E+18",SlappySlap_fr,Maxime,2024-04-24 06:08:02,"Il va falloir que l'on m'explique comment @ENGIEpartFR Arrive a me faire une mensualisation a 307.12 (x11) ce qui donne 3 378.32€, ça fait +1000 par rapport a ce que je paie cette année (2 380.88€) 1/2","1,78302E+18",6,201,True,False
"1,78353E+18",_Hysope,🖤🕸️🦷Tiger'hysope du Chaos🦷🕸️🖤,2024-04-25 16:14:38,"Y'a @ENGIEpartFR qui continue de nous arnaquer la gueule en me faisant payer des heures pleines et heures creuses, contrat auquel on a jamais souscrit. J'ai l'impression d'être dans un sketch. On continue de me facturer tous les mois ce contrat tout en me disant qu'on va me","1,78353E+18",16,274,True,False
"1,78398E+18",cel1a69,🇵🇸,2024-04-26 21:43:54,@ENGIEpartFR le pire service qui puisse exister sur cette terre,"1,78398E+18",21,63,True,False
"1,78538E+18",FestimagesNatur,CHAUVIN Yves,2024-04-30 19:02:34,Merci qui ? Augmentation du gaz #Engie @ENGIEpartFR https://t.co/gO8tfwkWLS,"1,78538E+18",19,75,True,False
"1,786E+18",fseb5193,Fred 🌈,2024-05-02 12:05:27,"Merci @ENGIEpartFR +10,82% (HT) sur l'abonnement et +13,06% (HT) sur le prix du kWh, au 1er juillet prochain. Continuez c'est open bar ! https://t.co/wmgRpLLoFo","1,786E+18",12,160,True,False
"1,78609E+18",deuslink1,deuslink,2024-05-02 17:37:14,Dîtes @ENGIEpartFR ça ne vous dérange pas de couper le gaz chez vos clients sans préavis pour de soi-disant factures impayées ? Mettre plusieurs jours pour redonner accès au gaz et ne faire aucun geste commercial lorsqu'il a été prouvé que les factures ont bel et bien été payées,"1,78609E+18",17,279,True,False
"1,78609E+18",deuslink1,deuslink,2024-05-02 17:37:15,"@ENGIEpartFR c'est quoi ça ? Les autres dîtes rien: Dans le doute, le lien d'où viennent les captures d'écran: https://t.co/hQgB8l3cVl. https://t.co/gvDeDFiV6d","1,78609E+18",17,159,True,False
"1,78627E+18",cerfalex,🦌 Alex.,2024-05-03 05:41:54,"Bonjour @ENGIEpartFR @ENGIEgroup. Pouvez-vous m'expliquer pourquoi, dans mon suivi, le montant des conso des mois précédents vient d'augmenter en catimini ? Pour le gaz, + 20€ en Janvier par exemple... C'est normal ? ","1,78627E+18",5,217,True,False
"1,78627E+18",cerfalex,🦌 Alex.,2024-05-03 05:46:27,"@ENGIEpartFR @ENGIEgroup Idem en Novembre, où ma conso d'électricité prend +25€ entre ce que vous m'annonciez à l'époque dans ma conso mensuelle et ce qui apparait aujourd'hui. On en parle ? @ENGIEpartSAV","1,78627E+18",5,204,True,False
"1,78643E+18",capThom3,BTW Thom #jesuivacinne et je fais ce que je veux,2024-05-03 16:01:03,"@ENGIEpartFR poste 2, donc j'ai du refaire une demande par internet. Vous ne maitrisez absolument pas le numérique c'est affolant.","1,78643E+18",16,130,True,False
"1,78738E+18",babouzoulou,bab hola,2024-05-06 07:04:57,"Passer de 0,15 cts le kw/h a plus de 0,22cts le kw/h la bonne surprise de ENGIE soit disant une mise à jour a été faite sur la conso. le 2 mai j’avais une facture de 134 € pour avril et le 3 mai je me retrouve à devoir 194 € @ENGIEpartFR @CNEWS @BFMTV @TPMP 1/2","1,78738E+18",7,261,True,False
"1,78739E+18",FIVEDIDI5,FIVE,2024-05-06 07:58:36,@ENGIEpartFR je peux savoir pourquoi j’ai pas accès à mes factures mensuelles ? ,"1,78739E+18",7,80,True,False
"1,78818E+18",guiguimufc,Guigui🇵🇹,2024-05-08 11:59:03,Pardon j’ai bien lu là ??? C’est quoi encore cette augmentation de taré ? @ENGIEpartFR https://t.co/YHx1L1wZEA,"1,78818E+18",11,110,True,False
"1,78924E+18",juju_IDE_56,Julien_IDE-56🇨🇵,2024-05-11 10:27:13,@ENGIEpartFR on fait comment ? Vous faites une erreur de facturation et la personne que nous appelons nous oblige à payer l'intégralité de la somme ??? C'est une blague ????? ,"1,78924E+18",10,175,True,False
"1,78924E+18",DrMaeker,Dr Éric Maeker,2024-05-11 10:41:06,Je remarque que le prix du kWh électrique augmente de mois en mois - aujourd'hui 0.22€ !!! - avril 0.19€ - mars 0.17€ - fév 0.17€ - jan 0.15€ - déc 23 0.15€ - déc 22 0.16€ - déc 21 0.15€ Idem pour l'abonnement qui passe 13.4€ à 16.37€ !!! @ENGIEpartFR @ENGIEgroup ? ,"1,78924E+18",10,266,True,False
"1,78993E+18",LigeourP,ligeour   pierre,2024-05-13 08:04:55,"@FestimagesNatur @ENGIEpartFR Depuis mon renouvellement de contrat j ai une ligne consommation obligation pour le gaz 0,01319 +TVA et l électricité 0,01307 +TVA ayant partagé avec des connaissances clients ENGIE fort de constater que je suis le seul dans ce cas et vous ? ","1,78993E+18",8,272,True,False
"1,78995E+18",ANDIAAAL,ANDIAL,2024-05-13 09:18:20,"Bonjour @ENGIEpartFR, ça fait plus de 10 min que j’attends au téléphone pour modifier la date de rdv avec le technicien, votre site étant en maintenance DEPUIS UNE SEMAINE ! 😡 On peut modifier ça en DM ? Merci ! #Engie @ENGIEgroup","1,78995E+18",9,230,True,False
"1,78998E+18",clef_aux_fees,CLÉӨPHÉEᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,2024-05-13 11:32:47,"Bonjour, @ENGIEpartSAV @ENGIEpartFR, j'ai un problème assez urgent et votre chat ne marche pas sur le site. Serait-il possible d'avoir un conseiller relativement vite s'il vous plait ? ","1,78998E+18",11,185,True,False
"1,79042E+18",KrGA9z,TF AK 🔴🟡,2024-05-14 16:35:38,@ENGIEpartFR @ENGIEgroup Qui force ses clients à payé + SANS être prévenu évidemment ??? C’est hallucinant ! On augmente la mensualité sans me prévenir et quand je demande une explication on ne m’en donne pas ! https://t.co/rJKV1cMcFw,"1,79042E+18",16,234,True,False
"1,79063E+18",honoqueen_,moon☽,2024-05-15 06:30:09,@ENGIEpartFR me prélever 400 balles sans me prévenir et ne me fournissant plus d’accès à mon espace client c’est normal ! ? 0 mail rien du tout et aucunes propositions de paiement en plusieurs fois je suis bien contente d’être partie de chez vous.,"1,79063E+18",6,247,True,False
"1,79103E+18",AixeMatrice,Christelle,2024-05-16 09:00:40,Reçu Nouveau Prix de @ENGIEpartFR !! Merci #Macron ! Je paierai pas ! Et j’ouvre à un faux nom ! Fini d’être votre pigeonne !! https://t.co/4ez3eamq2y,"1,79103E+18",9,150,True,False
"1,79107E+18",nicoleodera,NICOLEO,2024-05-16 11:23:44,@ENGIEpartFR @BFMTV L'estimation de ma mensualité était de 65 euros quand j'ai souscrit mon contrat chez @engie montant sensiblement identique à celui que je payais chez #Totalenergies,"1,79107E+18",11,184,True,False
"1,79107E+18",nicoleodera,NICOLEO,2024-05-16 11:23:45,"Aujourd'hui, @ENGIEpartFR m'informe que pour ne pas avoir UN TRES GROS REAJUSTEMENT mes mensualités doivent passent à 175 EUROS Je n'ai pas chauffé plus, pas de nouvel appareil... je vais aussi porter plainte auprès du médiateur de l'ENERGIE pour cette arnaque et QUITTER #ENGIE","1,79107E+18",11,278,True,False
"1,7911E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-05-16 13:33:16,Merci ⁦@ENGIEpartFR⁩ 300€ abonnement gaz sans consommation.bien je finirai à la bougie 🕯️ https://t.co/bEQylz4SDX,"1,7911E+18",13,113,True,False
"1,79181E+18",tiredandtiring,Cassou,2024-05-18 12:36:00,@ENGIEpartFR c’est normal de résilier mon contrat 4 jours en avance alors que je suis encore dans l’appart ? Et comme par hasard impossible de vous joindre ! Merci vraiment quel service ! ,"1,79181E+18",12,188,True,False
"1,79227E+18",StarPhonix,StarPhoenix,2024-05-19 19:19:10,"Engie qui me facture plus de 100€ alors que je ne suis plus chez eux depuis le 6 avril, c'est quoi ce bordel ? Je peux avoir une explication @ENGIEpartFR? ","1,79227E+18",19,155,True,False
"1,79256E+18",Erikvano0802,Erik,2024-05-20 14:23:00,"Ça va, @ENGIEpartFR on vous dérange pas ??? https://t.co/STLwrsqFR2","1,79256E+18",14,67,True,False
"1,79257E+18",lecrabedu72,🦅🇨🇵♿️ Le Crabe du 72 ♿️🇨🇵 🦅,2024-05-20 15:07:20,"Bizarre, j'ai reçu un SMS identifié @ENGIEpartFR disant qu'ils ont reçu l'attestation de mon chèque énergie, sauf que je ne leur ai pas envoyé, ni fait en reconduction automatique. @ENGIEpartSAV","1,79257E+18",15,194,True,False
"1,79289E+18",ENGIEpartFR,ENGIE Particuliers,2024-05-21 12:04:31,Dans quelle partie de la maison les pertes de chaleur sont généralement les plus importantes ? 🏡 La réponse dans quelques jours sur notre compte @ENGIEpartFR ! 😉,"1,79289E+18",12,161,True,False
"1,79318E+18",C_lawest22,L.,2024-05-22 07:37:53,Wow merci @ENGIEpartFR mais c’est 500€ que vous me devez https://t.co/b7Lu2eHdGC,"1,79318E+18",7,80,True,False
"1,79319E+18",C_lawest22,L.,2024-05-22 07:53:53,@leretour_RR @ENGIEpartFR Mdrrr j’ai les nerfs i m’ont VOLÉ 500€ et ajd i font ça mdrrr,"1,79319E+18",7,87,True,False
"1,79324E+18",PetruSampieru,Micca Nomi,2024-05-22 11:09:05,@ENGIEpartFR Ma facture mensuelle double 100% augmentation Merci Engie,"1,79324E+18",11,70,True,False
"1,79332E+18",fustinette,Nadia Fufette🔻🐝💧Tête Dure,2024-05-22 16:46:16,@HAPPEbyENGIE offre des tarifs moins cher car tout est en ligne par rapport à @ENGIEpartFR où tout se fait par téléphone ou messagerie Quelqu’un m’explique la différence ? 🤔🤔🤔🙄,"1,79332E+18",16,176,True,False
"1,79369E+18",izzieknits,Isabelle,2024-05-23 17:17:48,@ENGIEpartFR @ENGIEgroup vous n’avez pas honte de couper le gaz à toute une copro à Romainville (93) sans préavis pour un défaut de paiement pour lequel aucune relance n’a jamais été faite?!! Des familles avec des nourrissons sont privé d’eau chaude pour une durée indéterminée !! ,"1,79369E+18",17,281,True,False
"1,79376E+18",Monaidex,bop🇵🇸,2024-05-23 21:37:15,@ENGIEpartFR comment je peux avoir 2000e d’électricité ???? À réguler allo ? ,"1,79376E+18",21,77,True,False
"1,79401E+18",LaBretonne12,La Bretonne 🇺🇦🏳️‍🌈,2024-05-24 14:34:44,"@GRDF @ENGIEpartFR Aujourd'hui j ai rencontré Kafka. 45 mn au tel,avec engie puis grdf puis de nouveau engie. Engie est incapable de modifier une adresse, pour les factures OK, mais pour le reste non. Utilisation de sous traitant à tout va","1,79401E+18",14,239,True,False
"1,7943E+18",NYID76,momo27,2024-05-25 09:40:55,@ENGIEpartSAV vous pouvez me faire un devis si je veux changer de fournisseur ? ,"1,7943E+18",9,80,True,False
"1,79464E+18",Kadorito,Arnaud Ladrière,2024-05-26 07:57:48,"6 ans qu'on est chez @ENGIEpartFR @ENGIEgroup et nous continuons à avoir des erreurs de facturation, toujours gérées comme des pieds. Là je viens de recevoir 3 factures datées d'hier, sans aucune justification ou conso, juste un montant, circulez y'a rien à voir. Scandaleux.","1,79464E+18",7,275,True,True
"1,79476E+18",Isa2Abraham,isabelle abraham,2024-05-26 15:55:17,"@ENGIEpartFR Bonjour Est ce normal de se retrouver avec une facture à payer sous 8 jours de plus de 2780 euros pour un studio après un changement de compteur Linky il Y a 6 mois, sans aucune alerte, avec des fausses informations transmises par Enedis ? Un studio étudiant complètement rénové! ","1,79476E+18",15,293,True,False
"1,79476E+18",Kadorito,Arnaud Ladrière,2024-05-26 16:11:23,"@ENGIEpartFR @ENGIEgroup Pour compléter le tableau, des échanges lunaires avec un(e) conseiller(e) qui répond à moitié aux questions sur ces factures, et à coté raconte n'importe quoi: que nous aurions signé un contrat en février (pas du tout) et n'aurions pas été facturé de l'électricité (archi faux).","1,79476E+18",16,303,True,False
"1,79535E+18",PfChenu,Pierre-François Chenu,2024-05-28 07:16:01,"'@ENGIEpartFR apporte son soutien au #PNCEE et à @Ecologie_Gouv dans sa lutte contre la fraude à la #RénovationEnergétique et son objectif de faire des #CEE un outil transparent et efficace pour les consommateurs. Ces fraudes atteignent douloureusement les #consommateurs lésés, mais aussi l’ensemble des consommateurs qui se voient pénalisés par des factures d’énergie alourdies par les annulations de CEE frauduleux ! https://t.co/SslMBpFn6M","1,79535E+18",7,443,True,False
"1,79572E+18",Valywmb,Bonioma 📵,2024-05-29 07:25:37,Faudra me dire comment je consomme 370€ d’électricité soit mon appartement c’est Versailles soit les chauffages fonctionne à pleine puissance @ENGIEpartFR je vous quitte toute façon,"1,79572E+18",7,181,True,False
"1,7959E+18",BH3Ganja1er,Bastien.C,2024-05-29 19:43:14,J'invite tout le monde à vérifier ses factures @ENGIEpartFR car ils sont en train de nous escroquer! Contrat soit disant bloqué pour 1 ans a 0.13cts du kwh je m'apercois que je suis à 0.30cts depuis nov 2023 et à l'heure actuelle je n'ai meme pas l'infos sur mon espace client! ,"1,7959E+18",19,278,True,False
"1,79641E+18",lambel0,lambel,2024-05-31 05:27:48,@med_energie depuis des mois et des mois @ENGIEgroup refuse de reconnaître une facturation abusive. 25€/mois 8 mois de l'année sans aucune consommation du client de gaz. Ils ne répondent pas ou avec désinvolture. Ça fait très cher pour rien du tout. @med_energie @dgccrf https://t.co/8iB0CfHlhC,"1,79641E+18",5,294,True,False
"1,79657E+18",DijkZee,pit 🍁🐳,2024-05-31 15:33:08,"@PfChenu @ENGIEpartFR @Ecologie_Gouv moi ce qui m'atteint douloureusement, ce sont les +20.24% d'augmentation de l'abonnement Gaz 😝 #gazpasserelle #engie","1,79657E+18",15,153,True,False
"1,79757E+18",JlucLavieville,"Jluc. Lavieville,",2024-06-03 10:14:50,"@ENGIEpartFR bonjour, cela fait plusieurs jours que je n’arrive pas à me connecter à votre site. Pouvez-Vous me donner la raison de cette non connexion ? ","1,79757E+18",10,154,True,False
"1,79827E+18",tutus_rayan,Tutus,2024-06-05 08:31:09,@ENGIEpartFR Attention arnaque chez ENGIE facture annuelle qui ne correspond pas à la consommation. Incapable de m’expliquer d’où vient le problème.,"1,79827E+18",8,148,True,False
"1,79846E+18",bunjingi1,MARECHIANTE 🇺🇦🎗🇫🇷🥄🥥,2024-06-05 20:58:46,Je viens de recevoir un courrier d'@ENGIEpartFR: plus de 20% d'augmentation pour le seul abonnement. Ça ne va pas bien se passer... @BrunoLeMaire,"1,79846E+18",20,145,True,False
"1,79861E+18",JRCondat,JRC,2024-06-06 06:56:22,@ZinoToujours @_bien_commun Dîtes @ENGIEgroup @ENGIEpartFR c'est normal que vous ayez un salarié qui utilise votre image et service pour menacer une personne ? Pire encore qu'il ait accès à un dossier sans que le client l'ait sollicité ? Un peu de ménage dans vos services serait bien 🙏,"1,79861E+18",6,286,True,False
"1,79868E+18",MilltonFrost,Icare,2024-06-06 11:22:09,"@ENGIEpartFR bonjour, j’ai regardé mon échéancier, la semaine dernière, ok et je regarde aujourd’hui j’ai pris 30€ en plus? Sans communication, sans prévenir, sans raison? Vous annoncez un prix et vous le changez comme vous voulez? ","1,79868E+18",11,232,True,False
